date,shortfall_pct,rule_action,gap_to_target_action
2017-01-25,31.41252411351957,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 86.0% and reduce blasting delay to 2.2 hrs (Forecast: 778.4t) | Option 2: Increase uptime to 86.0% and reduce blasting delay to 2.0 hrs (Forecast: 780.1t) | Option 3: Increase uptime to 83.5% and reduce blasting delay to 1.7 hrs (Forecast: 800.3t)
2017-01-30,15.8646950719532,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 86.4% and reduce blasting delay to 2.2 hrs (Forecast: 779.5t) | Option 2: Increase uptime to 82.6% and reduce blasting delay to 1.6 hrs (Forecast: 782.1t) | Option 3: Increase uptime to 87.6% and reduce blasting delay to 2.2 hrs (Forecast: 788.8t)
2017-02-05,51.6333649320097,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 84.0% and reduce blasting delay to 1.6 hrs (Forecast: 778.8t) | Option 2: Increase uptime to 89.3% and reduce blasting delay to 2.3 hrs (Forecast: 790.8t) | Option 3: Increase uptime to 85.3% and reduce blasting delay to 1.6 hrs (Forecast: 780.3t)
2017-02-06,22.93160010660843,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.7% and reduce blasting delay to 1.7 hrs (Forecast: 785.6t) | Option 2: Increase uptime to 89.2% and reduce blasting delay to 2.3 hrs (Forecast: 797.7t) | Option 3: Increase uptime to 84.6% and reduce blasting delay to 1.7 hrs (Forecast: 787.0t)
2017-02-07,15.5439691812126,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 99.1% and reduce blasting delay to 2.5 hrs (Forecast: 800.3t) | Option 2: Increase uptime to 99.1% and reduce blasting delay to 2.5 hrs (Forecast: 825.0t) | Option 3: Increase uptime to 99.2% and reduce blasting delay to 2.5 hrs (Forecast: 825.0t)
2017-02-16,16.95352247387829,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 87.0% and reduce blasting delay to 2.2 hrs (Forecast: 792.2t) | Option 2: Increase uptime to 83.8% and reduce blasting delay to 1.7 hrs (Forecast: 795.6t) | Option 3: Increase uptime to 84.9% and reduce blasting delay to 1.7 hrs (Forecast: 797.1t)
2017-02-18,22.160753147882453,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 82.9% and reduce blasting delay to 1.6 hrs (Forecast: 787.7t) | Option 2: Increase uptime to 87.8% and reduce blasting delay to 2.1 hrs (Forecast: 786.2t) | Option 3: Increase uptime to 84.1% and reduce blasting delay to 1.6 hrs (Forecast: 802.0t)
2017-02-22,18.63272433668253,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 84.1% and reduce blasting delay to 1.6 hrs (Forecast: 787.6t) | Option 2: Increase uptime to 85.2% and reduce blasting delay to 1.7 hrs (Forecast: 788.4t) | Option 3: Increase uptime to 84.1% and reduce blasting delay to 1.5 hrs (Forecast: 793.9t)
2017-02-24,27.993445035978777,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 89.5% and reduce blasting delay to 2.4 hrs (Forecast: 791.0t) | Option 2: Increase uptime to 90.1% and reduce blasting delay to 2.4 hrs (Forecast: 795.9t) | Option 3: Increase uptime to 88.9% and reduce blasting delay to 2.2 hrs (Forecast: 787.3t)
2017-03-01,16.988758689554825,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 89.5% and reduce blasting delay to 2.4 hrs (Forecast: 810.0t) | Option 2: Increase uptime to 89.5% and reduce blasting delay to 2.3 hrs (Forecast: 810.0t) | Option 3: Increase uptime to 90.2% and reduce blasting delay to 2.4 hrs (Forecast: 814.9t)
2017-03-05,34.79441307841301,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.1% and reduce blasting delay to 1.7 hrs (Forecast: 799.1t) | Option 2: Increase uptime to 84.5% and reduce blasting delay to 1.7 hrs (Forecast: 800.5t) | Option 3: Increase uptime to 87.4% and reduce blasting delay to 2.1 hrs (Forecast: 792.2t)
2017-03-15,16.00075376117904,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.4% and reduce blasting delay to 2.0 hrs (Forecast: 789.1t) | Option 2: Increase uptime to 84.4% and reduce blasting delay to 2.0 hrs (Forecast: 790.5t) | Option 3: Increase uptime to 83.4% and reduce blasting delay to 1.8 hrs (Forecast: 794.7t)
2017-03-20,18.12137696635895,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 91.9% and reduce blasting delay to 2.5 hrs (Forecast: 796.7t) | Option 2: Increase uptime to 92.3% and reduce blasting delay to 2.5 hrs (Forecast: 796.7t) | Option 3: Increase uptime to 92.7% and reduce blasting delay to 2.5 hrs (Forecast: 796.7t)
2017-03-22,38.54716085049719,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 86.5% and reduce blasting delay to 2.2 hrs (Forecast: 796.3t) | Option 2: Increase uptime to 85.3% and reduce blasting delay to 1.8 hrs (Forecast: 789.4t) | Option 3: Increase uptime to 86.5% and reduce blasting delay to 2.0 hrs (Forecast: 799.2t)
2017-03-23,21.41640320019684,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 83.2% and reduce blasting delay to 2.0 hrs (Forecast: 795.7t) | Option 2: Increase uptime to 83.2% and reduce blasting delay to 1.9 hrs (Forecast: 801.3t) | Option 3: Increase uptime to 84.6% and reduce blasting delay to 2.0 hrs (Forecast: 797.1t)
2017-03-27,16.258801239572886,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 83.2% and reduce blasting delay to 1.7 hrs (Forecast: 800.1t) | Option 2: Increase uptime to 83.2% and reduce blasting delay to 1.6 hrs (Forecast: 799.1t) | Option 3: Increase uptime to 84.5% and reduce blasting delay to 1.7 hrs (Forecast: 801.5t)
2017-03-29,20.255321781624005,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 83.2% and reduce blasting delay to 1.7 hrs (Forecast: 795.4t) | Option 2: Increase uptime to 84.4% and reduce blasting delay to 1.7 hrs (Forecast: 796.9t) | Option 3: Increase uptime to 83.2% and reduce blasting delay to 1.5 hrs (Forecast: 796.1t)
2017-04-04,22.073048988079176,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 87.5% and reduce blasting delay to 2.4 hrs (Forecast: 819.3t) | Option 2: Increase uptime to 86.5% and reduce blasting delay to 2.2 hrs (Forecast: 808.8t) | Option 3: Increase uptime to 88.5% and reduce blasting delay to 2.4 hrs (Forecast: 814.1t)
2017-04-22,17.025230921696267,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 89.4% and reduce blasting delay to 3.2 hrs (Forecast: 831.7t) | Option 2: Increase uptime to 89.9% and reduce blasting delay to 3.2 hrs (Forecast: 852.0t) | Option 3: Increase uptime to 88.8% and reduce blasting delay to 3.0 hrs (Forecast: 834.0t)
2017-04-30,18.61049803535134,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 86.0% and reduce blasting delay to 2.6 hrs (Forecast: 834.2t) | Option 2: Increase uptime to 86.0% and reduce blasting delay to 2.4 hrs (Forecast: 873.7t) | Option 3: Increase uptime to 83.5% and reduce blasting delay to 2.0 hrs (Forecast: 853.7t)
2017-05-04,32.34904085145525,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 84.1% and reduce blasting delay to 2.2 hrs (Forecast: 846.8t) | Option 2: Increase uptime to 85.5% and reduce blasting delay to 2.3 hrs (Forecast: 842.1t) | Option 3: Increase uptime to 84.1% and reduce blasting delay to 2.0 hrs (Forecast: 873.7t)
2017-05-25,16.850911773279705,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 97.3% and reduce blasting delay to 2.8 hrs (Forecast: 876.4t) | Option 2: Increase uptime to 97.4% and reduce blasting delay to 2.8 hrs (Forecast: 876.4t) | Option 3: Increase uptime to 97.5% and reduce blasting delay to 2.8 hrs (Forecast: 876.4t)
2017-06-01,26.864047013788085,Primary Cause: lag_7d_mean_production_t. Review historical trends.,Option 1: Increase uptime to 94.1% and reduce blasting delay to 1.2 hrs (Forecast: 896.2t) | Option 2: Increase uptime to 94.8% and reduce blasting delay to 1.3 hrs (Forecast: 895.3t) | Option 3: Increase uptime to 94.1% and reduce blasting delay to 1.0 hrs (Forecast: 917.5t)
2017-06-02,38.965576560085466,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 89.5% and reduce blasting delay to 0.0 hrs (Forecast: 894.2t) | Option 2: Increase uptime to 90.1% and reduce blasting delay to 0.0 hrs (Forecast: 894.2t) | Option 3: Increase uptime to 90.7% and reduce blasting delay to 0.0 hrs (Forecast: 894.2t)
2017-06-03,25.56012019503639,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 89.7% and reduce blasting delay to 0.3 hrs (Forecast: 908.6t) | Option 2: Increase uptime to 92.6% and reduce blasting delay to 0.4 hrs (Forecast: 900.1t) | Option 3: Increase uptime to 92.6% and reduce blasting delay to 0.4 hrs (Forecast: 900.1t)
2017-06-05,25.61539660261776,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 98.0% and reduce blasting delay to 1.6 hrs (Forecast: 914.9t) | Option 2: Increase uptime to 98.1% and reduce blasting delay to 1.6 hrs (Forecast: 914.9t) | Option 3: Increase uptime to 98.2% and reduce blasting delay to 1.6 hrs (Forecast: 914.9t)
2017-06-11,15.990116814741926,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 97.5% and reduce blasting delay to 0.6 hrs (Forecast: 892.7t) | Option 2: Increase uptime to 97.5% and reduce blasting delay to 0.5 hrs (Forecast: 892.7t) | Option 3: Increase uptime to 98.1% and reduce blasting delay to 0.6 hrs (Forecast: 892.7t)
2017-06-12,45.24728033915645,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 89.4% and reduce blasting delay to 0.2 hrs (Forecast: 887.1t) | Option 2: Increase uptime to 90.0% and reduce blasting delay to 0.2 hrs (Forecast: 887.1t) | Option 3: Increase uptime to 93.5% and reduce blasting delay to 0.5 hrs (Forecast: 887.3t)
2017-06-15,36.27656200861888,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 98.0% and reduce blasting delay to 0.3 hrs (Forecast: 904.2t) | Option 2: Increase uptime to 98.1% and reduce blasting delay to 0.3 hrs (Forecast: 904.2t) | Option 3: Increase uptime to 98.2% and reduce blasting delay to 0.3 hrs (Forecast: 904.2t)
2017-06-17,44.89965569050888,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 91.8% and reduce blasting delay to 0.0 hrs (Forecast: 888.2t) | Option 2: Increase uptime to 92.6% and reduce blasting delay to 0.0 hrs (Forecast: 888.2t) | Option 3: Increase uptime to 93.4% and reduce blasting delay to 0.0 hrs (Forecast: 890.2t)
2017-06-19,38.89373722041039,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 99.5% and reduce blasting delay to 1.7 hrs (Forecast: 903.7t) | Option 2: Increase uptime to 99.6% and reduce blasting delay to 1.7 hrs (Forecast: 903.7t) | Option 3: Increase uptime to 99.6% and reduce blasting delay to 1.7 hrs (Forecast: 903.7t)
2017-06-21,24.666631738795463,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 98.7% and reduce blasting delay to 0.6 hrs (Forecast: 885.9t) | Option 2: Increase uptime to 98.7% and reduce blasting delay to 0.5 hrs (Forecast: 885.9t) | Option 3: Increase uptime to 100.0% and reduce blasting delay to 0.6 hrs (Forecast: 887.1t)
2017-06-24,38.3971117797059,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 97.8% and reduce blasting delay to 1.8 hrs (Forecast: 902.3t) | Option 2: Increase uptime to 97.8% and reduce blasting delay to 1.6 hrs (Forecast: 894.5t) | Option 3: Increase uptime to 98.6% and reduce blasting delay to 1.8 hrs (Forecast: 902.3t)
2017-06-25,51.61167325625112,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 92.0% and reduce blasting delay to 0.6 hrs (Forecast: 881.0t) | Option 2: Increase uptime to 92.6% and reduce blasting delay to 0.6 hrs (Forecast: 881.0t) | Option 3: Increase uptime to 93.3% and reduce blasting delay to 0.6 hrs (Forecast: 885.7t)
2017-06-26,16.063448964074347,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 98.2% and reduce blasting delay to 1.5 hrs (Forecast: 909.6t) | Option 2: Increase uptime to 98.2% and reduce blasting delay to 1.4 hrs (Forecast: 909.6t) | Option 3: Increase uptime to 98.2% and reduce blasting delay to 1.3 hrs (Forecast: 921.2t)
2017-06-27,23.995010145600865,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 98.6% and reduce blasting delay to 1.8 hrs (Forecast: 880.8t) | Option 2: Increase uptime to 98.6% and reduce blasting delay to 1.7 hrs (Forecast: 896.7t) | Option 3: Increase uptime to 98.6% and reduce blasting delay to 1.6 hrs (Forecast: 896.7t)
2017-06-28,49.02262342478027,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 98.0% and reduce blasting delay to 0.3 hrs (Forecast: 886.1t) | Option 2: Increase uptime to 98.0% and reduce blasting delay to 0.1 hrs (Forecast: 943.9t) | Option 3: Increase uptime to 99.0% and reduce blasting delay to 0.3 hrs (Forecast: 884.4t)
2017-06-29,25.452221162791886,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 97.6% and reduce blasting delay to 1.2 hrs (Forecast: 890.0t) | Option 2: Increase uptime to 97.9% and reduce blasting delay to 1.2 hrs (Forecast: 890.0t) | Option 3: Increase uptime to 98.2% and reduce blasting delay to 1.4 hrs (Forecast: 877.1t)
2017-06-30,43.90391282846142,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,"Max effort (Uptime: 100.0%, Delay: 0.0h) yields 841.7t (still short by 27.8t)"
2017-07-01,26.17833545015906,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 98.0% and reduce blasting delay to 0.2 hrs (Forecast: 873.4t) | Option 2: Increase uptime to 98.0% and reduce blasting delay to 0.2 hrs (Forecast: 876.0t) | Option 3: Increase uptime to 99.0% and reduce blasting delay to 0.2 hrs (Forecast: 873.4t)
2017-07-02,17.626236732442877,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 98.2% and reduce blasting delay to 0.7 hrs (Forecast: 863.1t) | Option 2: Increase uptime to 98.2% and reduce blasting delay to 0.6 hrs (Forecast: 863.1t) | Option 3: Increase uptime to 94.6% and reduce blasting delay to 0.1 hrs (Forecast: 866.2t)
2017-07-03,26.75816341175427,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 94.4% and reduce blasting delay to 0.1 hrs (Forecast: 863.4t) | Option 2: Increase uptime to 97.9% and reduce blasting delay to 0.7 hrs (Forecast: 866.6t) | Option 3: Increase uptime to 93.8% and reduce blasting delay to 0.0 hrs (Forecast: 870.9t)
2017-07-05,51.12408370300224,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 98.0% and reduce blasting delay to 0.1 hrs (Forecast: 887.9t) | Option 2: Increase uptime to 99.0% and reduce blasting delay to 0.1 hrs (Forecast: 886.3t) | Option 3: Increase uptime to 98.0% and reduce blasting delay to 0.0 hrs (Forecast: 894.3t)
2017-07-06,18.025704721044296,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 98.0% and reduce blasting delay to 1.4 hrs (Forecast: 858.5t) | Option 2: Increase uptime to 98.0% and reduce blasting delay to 1.4 hrs (Forecast: 858.5t) | Option 3: Increase uptime to 98.0% and reduce blasting delay to 1.3 hrs (Forecast: 876.2t)
2017-07-07,28.131893978630817,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 97.6% and reduce blasting delay to 1.4 hrs (Forecast: 858.8t) | Option 2: Increase uptime to 97.6% and reduce blasting delay to 1.3 hrs (Forecast: 883.7t) | Option 3: Increase uptime to 98.0% and reduce blasting delay to 1.4 hrs (Forecast: 858.8t)
2017-07-09,30.91813833460236,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 97.7% and reduce blasting delay to 1.9 hrs (Forecast: 869.2t) | Option 2: Increase uptime to 97.7% and reduce blasting delay to 1.8 hrs (Forecast: 869.2t) | Option 3: Increase uptime to 97.7% and reduce blasting delay to 1.6 hrs (Forecast: 893.2t)
2017-07-11,23.85088039280429,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 98.7% and reduce blasting delay to 0.6 hrs (Forecast: 877.4t) | Option 2: Increase uptime to 98.7% and reduce blasting delay to 0.5 hrs (Forecast: 885.9t) | Option 3: Increase uptime to 93.6% and reduce blasting delay to 0.0 hrs (Forecast: 862.4t)
2017-07-13,26.250504716181126,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 97.7% and reduce blasting delay to 0.6 hrs (Forecast: 865.1t) | Option 2: Increase uptime to 94.0% and reduce blasting delay to 0.0 hrs (Forecast: 853.2t) | Option 3: Increase uptime to 97.7% and reduce blasting delay to 0.5 hrs (Forecast: 865.1t)
2017-07-14,16.87923288831204,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 98.3% and reduce blasting delay to 2.0 hrs (Forecast: 853.1t) | Option 2: Increase uptime to 98.3% and reduce blasting delay to 1.9 hrs (Forecast: 879.2t) | Option 3: Increase uptime to 97.4% and reduce blasting delay to 1.5 hrs (Forecast: 843.1t)
2017-07-15,19.806692672524548,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 97.6% and reduce blasting delay to 0.7 hrs (Forecast: 865.5t) | Option 2: Increase uptime to 97.7% and reduce blasting delay to 0.7 hrs (Forecast: 865.5t) | Option 3: Increase uptime to 97.8% and reduce blasting delay to 0.7 hrs (Forecast: 865.5t)
2017-07-16,16.40870698906322,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 98.1% and reduce blasting delay to 1.9 hrs (Forecast: 851.9t) | Option 2: Increase uptime to 98.1% and reduce blasting delay to 1.8 hrs (Forecast: 875.4t) | Option 3: Increase uptime to 98.1% and reduce blasting delay to 1.7 hrs (Forecast: 896.1t)
2017-07-17,20.06953559638706,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 97.5% and reduce blasting delay to 2.0 hrs (Forecast: 862.4t) | Option 2: Increase uptime to 97.5% and reduce blasting delay to 1.9 hrs (Forecast: 885.9t) | Option 3: Increase uptime to 97.5% and reduce blasting delay to 1.8 hrs (Forecast: 885.9t)
2017-07-18,31.91504827230801,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 93.9% and reduce blasting delay to 0.6 hrs (Forecast: 833.2t) | Option 2: Increase uptime to 97.8% and reduce blasting delay to 1.8 hrs (Forecast: 841.3t) | Option 3: Increase uptime to 94.5% and reduce blasting delay to 0.6 hrs (Forecast: 842.2t)
2017-07-19,24.898494006479048,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 98.5% and reduce blasting delay to 1.1 hrs (Forecast: 870.3t) | Option 2: Increase uptime to 98.5% and reduce blasting delay to 1.0 hrs (Forecast: 873.8t) | Option 3: Increase uptime to 98.5% and reduce blasting delay to 1.0 hrs (Forecast: 873.8t)
2017-07-20,29.326149778270505,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 97.5% and reduce blasting delay to 1.3 hrs (Forecast: 834.6t) | Option 2: Increase uptime to 91.4% and reduce blasting delay to 0.2 hrs (Forecast: 830.7t) | Option 3: Increase uptime to 91.9% and reduce blasting delay to 0.2 hrs (Forecast: 832.1t)
2017-07-21,20.54941577329729,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 97.5% and reduce blasting delay to 0.2 hrs (Forecast: 832.6t) | Option 2: Increase uptime to 97.5% and reduce blasting delay to 0.1 hrs (Forecast: 865.5t) | Option 3: Increase uptime to 98.8% and reduce blasting delay to 0.2 hrs (Forecast: 832.6t)
2017-07-25,40.91054039750116,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 98.6% and reduce blasting delay to 2.0 hrs (Forecast: 841.7t) | Option 2: Increase uptime to 98.6% and reduce blasting delay to 1.9 hrs (Forecast: 867.8t) | Option 3: Increase uptime to 98.6% and reduce blasting delay to 1.7 hrs (Forecast: 904.3t)
2017-07-28,20.56130599557785,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 97.6% and reduce blasting delay to 1.9 hrs (Forecast: 818.9t) | Option 2: Increase uptime to 97.6% and reduce blasting delay to 1.8 hrs (Forecast: 818.9t) | Option 3: Increase uptime to 97.6% and reduce blasting delay to 1.7 hrs (Forecast: 813.7t)
2017-07-29,22.98098511951344,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 88.8% and reduce blasting delay to 1.3 hrs (Forecast: 810.2t) | Option 2: Increase uptime to 88.8% and reduce blasting delay to 1.2 hrs (Forecast: 811.0t) | Option 3: Increase uptime to 88.8% and reduce blasting delay to 1.1 hrs (Forecast: 811.0t)
2017-07-31,33.16576378904641,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 97.6% and reduce blasting delay to 1.3 hrs (Forecast: 825.9t) | Option 2: Increase uptime to 97.6% and reduce blasting delay to 1.2 hrs (Forecast: 822.6t) | Option 3: Increase uptime to 97.6% and reduce blasting delay to 1.2 hrs (Forecast: 822.6t)
2017-08-04,38.22528717189222,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 88.4% and reduce blasting delay to 1.2 hrs (Forecast: 804.6t) | Option 2: Increase uptime to 89.9% and reduce blasting delay to 1.3 hrs (Forecast: 809.8t) | Option 3: Increase uptime to 92.8% and reduce blasting delay to 1.7 hrs (Forecast: 809.7t)
2017-08-05,36.69834151057705,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 88.9% and reduce blasting delay to 1.3 hrs (Forecast: 808.8t) | Option 2: Increase uptime to 89.7% and reduce blasting delay to 1.3 hrs (Forecast: 808.8t) | Option 3: Increase uptime to 88.9% and reduce blasting delay to 1.2 hrs (Forecast: 809.6t)
2017-08-06,36.59045907431566,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 98.0% and reduce blasting delay to 2.0 hrs (Forecast: 801.4t) | Option 2: Increase uptime to 88.9% and reduce blasting delay to 0.0 hrs (Forecast: 797.2t) | Option 3: Increase uptime to 91.5% and reduce blasting delay to 0.2 hrs (Forecast: 804.2t)
2017-08-07,45.272382403066416,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 98.6% and reduce blasting delay to 1.9 hrs (Forecast: 821.9t) | Option 2: Increase uptime to 98.6% and reduce blasting delay to 1.7 hrs (Forecast: 851.3t) | Option 3: Increase uptime to 100.0% and reduce blasting delay to 1.9 hrs (Forecast: 821.9t)
2017-08-10,17.651949700041037,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 89.3% and reduce blasting delay to 0.3 hrs (Forecast: 781.4t) | Option 2: Increase uptime to 90.0% and reduce blasting delay to 0.3 hrs (Forecast: 789.5t) | Option 3: Increase uptime to 97.9% and reduce blasting delay to 1.4 hrs (Forecast: 785.5t)
2017-08-11,30.893776537346955,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 89.9% and reduce blasting delay to 0.2 hrs (Forecast: 778.7t) | Option 2: Increase uptime to 97.5% and reduce blasting delay to 1.3 hrs (Forecast: 789.2t) | Option 3: Increase uptime to 90.8% and reduce blasting delay to 0.2 hrs (Forecast: 778.7t)
2017-08-14,39.87687234406891,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 97.5% and reduce blasting delay to 1.8 hrs (Forecast: 810.0t) | Option 2: Increase uptime to 97.5% and reduce blasting delay to 1.7 hrs (Forecast: 834.9t) | Option 3: Increase uptime to 98.7% and reduce blasting delay to 1.8 hrs (Forecast: 810.0t)
2017-08-22,15.104777666913307,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 73.7% and reduce blasting delay to 0.1 hrs (Forecast: 762.7t) | Option 2: Increase uptime to 73.7% and reduce blasting delay to 0.1 hrs (Forecast: 762.7t) | Option 3: Increase uptime to 73.7% and reduce blasting delay to 0.1 hrs (Forecast: 762.7t)
2017-08-23,41.65884041240729,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 87.3% and reduce blasting delay to 1.8 hrs (Forecast: 782.0t) | Option 2: Increase uptime to 87.3% and reduce blasting delay to 1.7 hrs (Forecast: 784.5t) | Option 3: Increase uptime to 86.1% and reduce blasting delay to 1.5 hrs (Forecast: 758.9t)
2017-08-26,21.730564024160675,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 88.3% and reduce blasting delay to 1.2 hrs (Forecast: 761.0t) | Option 2: Increase uptime to 88.3% and reduce blasting delay to 1.1 hrs (Forecast: 761.0t) | Option 3: Increase uptime to 88.3% and reduce blasting delay to 1.1 hrs (Forecast: 761.0t)
2017-08-27,35.05502263778375,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 87.2% and reduce blasting delay to 1.5 hrs (Forecast: 744.7t) | Option 2: Increase uptime to 88.3% and reduce blasting delay to 1.5 hrs (Forecast: 757.6t) | Option 3: Increase uptime to 91.8% and reduce blasting delay to 2.1 hrs (Forecast: 755.1t)
2017-08-30,48.02668337026099,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 98.5% and reduce blasting delay to 1.7 hrs (Forecast: 756.8t) | Option 2: Increase uptime to 98.5% and reduce blasting delay to 1.6 hrs (Forecast: 753.4t) | Option 3: Increase uptime to 100.0% and reduce blasting delay to 1.7 hrs (Forecast: 758.0t)
2017-08-31,33.92490062573247,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 94.6% and reduce blasting delay to 1.7 hrs (Forecast: 740.3t) | Option 2: Increase uptime to 91.9% and reduce blasting delay to 1.2 hrs (Forecast: 731.7t) | Option 3: Increase uptime to 94.6% and reduce blasting delay to 1.5 hrs (Forecast: 754.2t)
